"class";"age";"si";"dens";"aspect";"shannon";"x";"y";"z"
0;60;33,66;242,372009277344;196,997177124023;0,515499889850616;449606,868014002;301469,600453632;209,099136352539
0;21;33,3;334,906646728516;101,245811462402;0,451543211936951;515807,069259115;348272,654730415;225,397613525391
0;38;34,71;435,746795654297;175,595657348633;0,292672783136368;484951,240943557;304653,18528979;275,769348144531
0;53;34,15;211,925354003906;302,329833984375;0,390049159526825;550713,754619448;313947,268993495;255,136138916016
0;42;36,19;204,196090698242;205,770980834961;0,354366451501846;530923,468400775;307772,338680473;370,065399169922
0;20;32,18;497,855438232422;85,1008453369141;0,494172215461731;521962,65553846;251995,24440061;247,88005065918
0;45;33,77;460,357452392578;261,642791748047;0,267394185066223;468135,055560207;304361,712048301;233,331604003906
0;29;39,17;162,596038818359;313,162445068359;0,359772264957428;478411,303966645;324251,076836337;259,575744628906
0;97;29,92;252,623504638672;226,270568847656;0,703796744346619;468199,505630713;284210,586413776;248,992477416992
0;20;30,72;469,256713867188;218,322875976562;0,457655340433121;431047,761425277;337414,569624273;177,148696899414
0;28;38,57;338,322509765625;95,8713226318359;0,464219510555267;490302,95039433;318085,228215855;279,264526367188
0;129;23,85;180,789566040039;127,553573608398;0,449813365936279;496252,660467232;297685,15317389;287,161193847656
0;59;31,39;399,870208740234;249,284866333008;0,255196630954742;505891,731610368;297305,804794117;310,201507568359
0;63;33,18;361,159515380859;177,329940795898;0,374621599912643;463170,013904822;310582,306231372;227,881912231445
0;81;30,72;286,075256347656;216,14241027832;0,280842691659927;481061,241916656;300918,250112583;262,877990722656
0;33;39,57;301,685363769531;169,843063354492;0,360719561576843;467174,654695082;325868,5162666;276,217559814453
0;59;33,85;419,454162597656;193,07942199707;0,33076274394989;409764,439982151;299384,623297342;204,323532104492
0;84;29,53;291,390563964844;252,204727172852;0,378833830356598;455253,653318674;331524,55171556;249,577713012695
0;100;25,69;296,865997314453;151,044418334961;0,403482049703598;534846,002049238;344000,678037746;242,929016113281
0;74;32,59;239,711517333984;220,616592407227;0,711665987968445;405573,463227457;344632,222408527;157,251388549805
0;59;32,62;419,118865966797;242,527481079102;0,41211012005806;489338,820830035;292042,324634252;287,40380859375
0;41;35,33;362,160675048828;285,919036865234;0,35644605755806;481080,841573094;297998,258120852;257,128814697266
0;57;25,2;576,524169921875;198,179321289062;0,354366421699524;524899,882616008;306119,737829339;330,620361328125
0;45;32,98;459,730651855469;209,869903564453;0,3933385014534;536323,699791198;338436,658696548;226,222961425781
0;78;26,14;253,919021606445;254,634811401367;0,432302951812744;550101,730262658;319280,831005499;237,931915283203
0;28;37,54;463,930755615234;97,1086883544922;0,473374217748642;432693,293088529;306329,813833033;180,811233520508
0;133;23,59;180,291275024414;95,7382583618164;0,509969592094421;504617,673127719;250939,324608278;257,060150146484
0;32;33,96;525,478393554688;227,081130981445;0,267203718423843;469369,111821062;303053,517176449;230,612213134766
0;53;29,64;461,197814941406;209,395034790039;0,394785284996033;569669,530477638;314210,52601238;271,896240234375
0;81;33,31;204,980010986328;81,3401565551758;0,537888467311859;545245,611806961;274822,167293538;375,794494628906
0;57;34,25;151,02116394043;30,1131782531738;0,520372927188873;453450,096718994;278062,740937116;211,650024414062
0;103;21,08;220,895858764648;194,290939331055;0,308605879545212;456379,281344283;310454,789157634;205,930892944336
0;28;34,52;516,458801269531;200,173477172852;0,483558386564255;446275,542313872;308787,331733274;194,638305664062
0;56;32,2;418,713348388672;136,123306274414;0,349389970302582;499638,183249778;296424,312979686;297,745758056641
0;29;37,3;564,011901855469;230,794189453125;0,30314302444458;452038,014676423;331279,606409993;228,841278076172
0;34;32,3;526,062072753906;166,927581787109;0,550148487091064;428916,013790485;326787,543221386;171,105178833008
0;94;26,86;265,597503662109;265,171844482422;0,255196630954742;509394,855511471;295739,403753891;322,218505859375
0;20;31,13;218,404891967773;113,352653503418;0,435892373323441;438196,00945069;339054,379868653;186,906326293945
0;93;27,78;279,799591064453;164,121292114258;0,377077609300613;545225,108004759;298301,690082115;357,012786865234
0;64;36,66;209,289337158203;222,665542602539;0,579720079898834;433030,99298324;341739,170178769;184,288619995117
0;68;29,8;304,132995605469;231,48908996582;0,354034304618835;552925,633957019;326727,18747457;239,145935058594
0;47;32,43;324,146057128906;64,3729248046875;0,353484302759171;532771,398452444;301953,114099492;361,298004150391
0;83;29,13;293,206970214844;220,022674560547;0,439614057540894;456583,834683841;326562,960119773;286,960144042969
0;59;30,53;485,036163330078;233,704696655273;0,388837665319443;432244,985769515;316967,391317478;180,416534423828
0;65;29,55;404,410980224609;169,425384521484;0,389681607484818;547767,394355679;341409,412079337;224,670120239258
0;83;29,25;363,689605712891;224,813339233398;0,360133320093155;475243,906932508;324252,284084068;253,911727905273
0;93;20,32;272,89990234375;98,6727600097656;0,354034334421158;558116,002555905;328535,809055171;235,893325805664
0;58;26,34;137,931945800781;311,099975585938;0,259880214929581;466707,120612184;307810,354871779;228,530624389648
0;70;31,69;321,091369628906;179,741302490234;0,390637785196304;541512,495080819;344962,860014722;249,6328125
0;52;34,09;331,013854980469;210,759567260742;0,297559231519699;417455,708986368;328290,65379405;157,494781494141
0;24;26,92;501,391082763672;225,240905761719;0,605976641178131;482030,271542298;319416,644350686;258,922088623047
0;99;25,27;350,103210449219;202,908264160156;0,439613997936249;456663,615394853;328034,312055108;283,279876708984
0;72;24,38;283,688354492188;62,3247528076172;0,426815509796143;525989,511321505;320424,186774451;304,558074951172
0;76;29,62;347,616394042969;206,753616333008;0,723087072372437;551988,486388245;280310,543544723;391,963134765625
0;24;32,41;428,954620361328;156,011489868164;0,449265480041504;408002,311101672;337776,654198532;153,52473449707
0;44;32,9;489,766510009766;131,64518737793;0,362181842327118;465301,172834771;322804,504723033;282,619567871094
0;43;37,24;230,770004272461;193,102188110352;0,415981233119965;459247,385828124;260891,181461497;224,289672851562
0;131;24,56;176,657455444336;121,155143737793;0,519994258880615;447303,737950732;309025,964205263;207,15251159668
0;54;35,15;379,452697753906;227,299224853516;0,470089912414551;455817,120794024;342609,893111602;227,627319335938
0;52;33,34;371,365997314453;75,6167373657227;0,605151414871216;531005,720696592;325127,644911472;249,551300048828
0;45;34,53;476,530364990234;242,470718383789;0,466955184936523;460783,792386616;299635,735159617;240,826446533203
0;60;28,13;508,25341796875;173,679672241211;0,62838476896286;552588,127659794;336474,058544622;232,118942260742
0;41;34,29;185,996719360352;316,412719726562;0,605976641178131;482092,43712956;314370,798229023;286,690002441406
0;68;33,86;317,440368652344;94,0184478759766;0,46421954035759;489923,355370923;319385,396638811;285,712829589844
0;33;38,04;404,01025390625;89,3918991088867;0,653695225715637;398823,913081201;345335,092743356;145,840103149414
0;112;19,06;295,929260253906;270,337890625;0,38064831495285;496508,269089693;291637,336159995;301,169708251953
0;121;25,79;207,470245361328;141,46842956543;0,728615760803223;464826,413199561;268500,481808087;264,758911132812
0;25;25,48;448,626098632812;64,3872222900391;0,426979005336761;513666,914466653;346878,86839111;228,543594360352
0;101;23,54;234,614974975586;110,874214172363;0,678914725780487;476809,889306872;275201,316629369;261,548278808594
0;34;37,19;418,456390380859;221,29655456543;0,480337053537369;492434,594748514;329741,145826659;279,503143310547
0;68;29,99;268,624725341797;181,149261474609;0,444944769144058;522334,352679275;245441,80806825;246,877288818359
0;89;30,85;302,7783203125;104,248023986816;0,312205225229263;470660,898284592;300704,1030881;242,697845458984
0;67;34,5;238,438171386719;179,174240112305;0,510432720184326;421778,653708843;330771,363715815;170,591659545898
0;130;19,82;327,386962890625;208,368225097656;0,267203718423843;468573,504492799;302101,491345307;234,084335327148
0;69;31,54;366,546020507812;182,949310302734;0,532225072383881;398653,166705327;339689,644625134;157,374389648438
0;75;28,08;263,065551757812;171,853530883789;0,451652228832245;521930,425738312;348218,265310197;219,727493286133
0;85;30,45;281,894989013672;114,64559173584;0,714235186576843;368854,609827001;305299,677587513;274,139434814453
0;41;34,44;314,528259277344;277,309143066406;0,517859041690826;414999,745208589;343875,502413556;158,025787353516
0;60;35,6;310,4091796875;177,515045166016;0,508831322193146;446550,244266728;336215,11169172;210,317779541016
0;65;31;373,095123291016;315,910858154297;0,376836270093918;447021,868580784;331786,306515162;212,520095825195
0;88;22,34;299,185760498047;63,4460220336914;0,490557849407196;540313,460211726;315595,620527184;263,743713378906
0;53;36,72;286,365631103516;196,798858642578;0,439852774143219;529682,98992824;289048,684971981;337,069030761719
0;23;36,44;290,334625244141;55,7695045471191;0,541786670684814;491132,465833207;261679,185676942;256,782958984375
0;53;32,47;227,157913208008;8,9697732925415;0,457447111606598;562460,948183051;321738,798770168;265,958526611328
0;51;33,91;242,304901123047;274,023864746094;0,280842691659927;484170,931682516;299869,742314057;264,955718994141
0;40;36,56;508,023773193359;254,136322021484;0,598570644855499;424147,647625784;349251,157285323;168,108200073242
0;59;34,2;354,096557617188;237,84260559082;0,241700500249863;526519,108994005;300859,175327168;308,204498291016
0;89;24,56;343,126708984375;189,459884643555;0,535997450351715;520130,769249385;268681,514100885;277,825317382812
0;78;30,05;307,224609375;205,871520996094;0,370251089334488;497243,726985336;298599,937500679;291,118865966797
0;90;32,98;197,148529052734;110,010063171387;0,63331937789917;489199,4973026;225175,611884221;263,216644287109
0;25;25,09;587,096618652344;261,708099365234;0,532861590385437;495062,204912621;240858,233472204;266,757293701172
0;22;31,87;283,297485351562;74,1123809814453;0,360121995210648;479632,614251982;325899,883787462;244,010665893555
0;45;36,38;360,737670898438;251,364379882812;0,42014080286026;443778,873264705;330053,867641626;210,300003051758
0;27;39,62;532,628051757812;115,658561706543;0,558004021644592;429778,50080539;339398,12847393;175,2900390625
0;42;30,19;488,415100097656;204,712036132812;0,402393370866776;514261,10386515;321533,67149243;259,572174072266
0;64;33,07;440,414367675781;221,159698486328;0,303142994642258;452398,771596656;331534,921779287;240,444686889648
0;37;33,31;522,227783203125;272,23046875;0,292672783136368;482014,688790331;303785,766031412;257,925415039062
0;40;35,7;396,540557861328;76,7537307739258;0,498212367296219;485138,728605229;244182,779724236;275,251129150391
0;56;32,28;428,499816894531;224,961624145508;0,284684419631958;478182,414355985;300028,491612555;248,149475097656
0;47;34,4;380,121704101562;121,557273864746;0,405677199363708;458089,518603292;313950,307053422;229,275482177734
0;73;31,03;260,259918212891;226,132858276367;0,444944739341736;519558,09633905;246746,278434066;249,922958374023
0;81;20,27;192,791076660156;340,943450927734;0,283863663673401;502531,600023526;351848,823441221;204,223937988281
0;55;32,5;457,129089355469;197,65641784668;0,628384709358215;544822,236977261;336514,041448485;245,363098144531
0;58;34,17;432,527008056641;151,7841796875;0,593702793121338;413057,919498863;297976,853335706;202,308731079102
0;84;29,35;303,419036865234;250,992919921875;0,546035647392273;494931,763841939;346908,303820523;233,344177246094
0;84;29,67;294,167114257812;185,009185791016;0,45092585682869;494162,89831476;296550,936454749;309,119812011719
0;58;34,5;355,377319335938;196,700561523438;0,565345883369446;491824,143119649;313255,751590721;285,363555908203
0;94;24,88;280,118835449219;177,807144165039;0,607128977775574;512467,507533041;276547,684923583;280,177581787109
0;60;35,62;306,682647705078;250,423095703125;0,591590702533722;421539,229053791;295773,734339403;195,209396362305
0;75;32,45;308,304595947266;283,355072021484;0,677921950817108;371748,492011935;305430,474648794;242,650802612305
0;89;26,72;348,134399414062;258,491546630859;0,411907166242599;487152,504039482;292755,193986621;288,856506347656
0;84;26,24;453,601318359375;185,483764648438;0,332643002271652;512943,091622979;288837,35511319;325,267578125
0;41;34,59;413,585021972656;219,629913330078;0,631940960884094;494362,453218806;320513,198830624;293,681091308594
0;26;37,78;521,137939453125;109,724838256836;0,297651052474976;487613,469675988;302974,826450678;274,587066650391
0;79;22,95;488,342254638672;175,074249267578;0,330681353807449;512558,867485863;294844,11393589;331,478271484375
0;49;31,88;467,364288330078;224,309967041016;0,327749878168106;466217,590458982;306247,260822029;232,980682373047
0;89;27,7;315,641235351562;198,831283569336;0,330681294202805;510310,405275617;293351,156133996;312,184173583984
0;21;31,37;522,351806640625;134,624984741211;0,327098280191422;467081,880141659;337702,456912735;250,965286254883
0;73;29,62;338,784057617188;102,692207336426;0,394785284996033;570455,898878232;318923,590647894;247,968688964844
0;79;30,96;345,306518554688;253,023391723633;0,577989339828491;518659,317909003;302130,723249761;303,676086425781
0;26;38,39;441,277221679688;200,610870361328;0,686037659645081;439048,224976614;323791,060171159;184,320419311523
0;75;28,93;356,658874511719;244,425567626953;0,414441138505936;516200,848058735;349180,558545319;222,122512817383
0;62;31,73;367,016448974609;313,415496826172;0,387121796607971;464276,246260838;296294,255072838;251,583450317383
0;84;29,94;309,376831054688;237,730041503906;0,466955214738846;460825,338201866;300756,328346265;244,459518432617
0;65;26,86;353,906402587891;212,372253417969;0,426979005336761;506152,727402442;352486,404018351;204,142578125
0;26;39,85;385,383209228516;113,554306030273;0,490215629339218;446572,626082284;304910,909864031;184,266754150391
0;59;35,28;296,092987060547;256,079010009766;0,407170623540878;443449,176588385;325524,806153211;232,751602172852
0;36;37,38;461,031066894531;55,0561676025391;0,553152680397034;460493,130073516;296326,462063712;236,879638671875
0;22;32,18;500,264465332031;76,4126358032227;0,433540344238281;500984,853343967;297812,14127824;295,201538085938
0;112;23,09;198,705856323242;224,488677978516;0,528959155082703;460619,611765705;262154,569684631;240,578201293945
0;43;34,87;429,903503417969;248,335494995117;0,481495440006256;557248,634553627;304172,503135834;267,622131347656
0;88;29,76;268,836059570312;155,173767089844;0,444944739341736;520107,936297042;245063,822775028;241,29606628418
0;94;28,43;293,7587890625;280,711669921875;0,334644138813019;458763,115598897;340996,90764815;236,182998657227
0;26;39,51;431,84423828125;142,729797363281;0,467329651117325;462412,03877042;323494,185643714;273,667083740234
0;27;36,89;438,25927734375;212,398483276367;0,28692564368248;478604,232034688;309304,608189689;264,944854736328
0;68;28,11;293,378570556641;215,954711914062;0,354034304618835;551758,125933946;324666,121844214;241,152557373047
0;36;38,93;389,571411132812;168,153030395508;0,534561336040497;475838,48875398;247598,118120858;272,086212158203
0;67;29,99;399,271942138672;271,144256591797;0,311577558517456;516751,924747023;317244,453619104;298,776458740234
0;38;36,63;351,129119873047;141,627838134766;0,592310011386871;459135,368857514;278145,407052234;218,537628173828
0;48;36,2;268,191772460938;256,0791015625;0,464219510555267;486811,495107088;316684,338329727;261,245300292969
0;35;39,17;337,632751464844;202,258316040039;0,532861590385437;493153,597838723;242543,060322904;269,550567626953
0;24;28,8;349,552032470703;226,637252807617;0,637677609920502;480002,367275506;290139,929690448;258,663238525391
0;82;22,34;314,819671630859;123,929954528809;0,426815509796143;520762,394315164;312805,983665022;322,575225830078
0;80;31,76;239,720932006836;313,690673828125;0,551242589950562;519520,159565183;337858,334876488;250,940673828125
0;26;36,44;504,467926025391;141,369125366211;0,410335689783096;482100,162317862;327828,40038565;283,464782714844
0;92;25,24;265,905792236328;307,111175537109;0,335272520780563;428219,142629079;319295,041568327;163,364929199219
0;62;30,9;479,238586425781;194,6708984375;0,367661565542221;421904,842198813;325723,037523043;170,068618774414
0;57;28,48;283,135955810547;140,981384277344;0,419088363647461;531917,900841258;280268,931642025;377,962921142578
0;76;22,74;473,510101318359;99,0600204467773;0,537888407707214;546940,100164344;274394,298362097;352,836212158203
0;52;35,58;358,225524902344;318,076049804688;0,437060117721558;426104,375393943;338987,828763555;179,357681274414
0;48;34,78;359,967559814453;250,383071899414;0,22256800532341;473617,693584471;303931,648924222;240,865844726562
0;85;27,05;145,834823608398;266,207397460938;0,410703420639038;510107,640415817;347766,548297887;217,051498413086
0;72;29,79;386,948425292969;13,957179069519;0,387121826410294;463540,252771696;298333,022054539;250,247055053711
0;78;24,36;108,412414550781;189,121429443359;0,514059782028198;512952,633426538;254769,862211721;269,401916503906
0;26;35,46;513,325988769531;214,840698242188;0,598093271255493;481895,566802439;239523,523451084;263,732055664062
0;81;31,47;234,129867553711;74,4072265625;0,642859399318695;476114,916975027;257767,016455917;248,257568359375
0;76;30,73;296,085327148438;153,943771362305;0,537888407707214;550882,568841599;274807,929898109;377,533111572266
0;90;28,6;268,143707275391;214,284286499023;0,456357359886169;542153,233548827;330610,380759871;252,601943969727
0;38;38,49;315,419860839844;174,639831542969;0,494172245264053;520693,531236033;250385,682905173;259,059478759766
0;98;26,59;258,592132568359;291,700347900391;0,441716015338898;561012,679565468;311899,335585339;285,845642089844
0;25;34,27;309,429870605469;99,6023864746094;0,416885167360306;438810,012029434;341690,987564721;185,361846923828
0;21;27,83;567,490905761719;200,85139465332;0,435892343521118;440732,33941248;337557,303841589;193,836853027344
0;45;36,43;325,594024658203;202,297393798828;0,426979035139084;506588,648599675;353981,514001733;201,997619628906
0;35;33,19;529,609436035156;186,836700439453;0,414320379495621;450873,467677157;328371,582178889;217,026779174805
0;89;24,08;386,818359375;173,063827514648;0,536325216293335;519001,949001123;266771,398067183;272,595764160156
0;61;31,33;375,025573730469;177,939529418945;0,596679329872131;470467,272520055;251804,629230785;256,753021240234
0;80;31,4;374,923278808594;60,2384567260742;0,334644138813019;458989,913870596;344110,552980662;225,379058837891
0;40;33,75;505,596374511719;275,350830078125;0,362673789262772;478781,566950042;322312,601589877;253,594879150391
0;101;28,08;198,213943481445;179,94514465332;0,596679270267487;470151,72834593;252850,877257608;272,791687011719
0;27;37,97;490,295104980469;208,075561523438;0,439258992671967;454943,346202595;326439,442468108;248,068893432617
0;78;29,14;286,980438232422;69,5719299316406;0,390049159526825;548651,57335291;315931,339226308;248,443176269531
0;83;27,06;370,661468505859;107,205642700195;0,584001779556274;496913,734594379;258847,063649097;275,32763671875
0;63;31,54;205,115112304688;80,068473815918;0,61273318529129;504225,419642804;332285,233229966;247,307312011719
0;41;38,67;364,143737792969;299,899932861328;0,526372194290161;430120,908125232;297917,012751667;182,96826171875
0;84;30,87;250,779632568359;112,645904541016;0,422365337610245;487256,914992236;295164,003307084;284,98974609375
0;48;26,21;432,853271484375;198,48551940918;0,535082519054413;532505,972410063;274415,315888124;306,937042236328
0;52;31,21;339,632385253906;313,332550048828;0,354366391897202;521378,392902663;309187,827630189;322,340545654297
0;35;35,69;463,564331054688;91,1014785766602;0,394152075052261;489160,482006227;298316,747931626;287,438171386719
0;68;29,75;303,60205078125;240,465377807617;0,400602638721466;534648,179223967;262430,251135457;368,114715576172
0;31;38,46;489,755249023438;173,826965332031;0,454323589801788;432965,366070322;323531,42078308;179,030624389648
0;60;34,57;420,410125732422;29,1225681304932;0,593596398830414;411066,688899068;298169,088394865;203,656600952148
0;79;29,61;326,414093017578;178,550689697266;0,249429062008858;510115,251782804;291724,022435064;317,54345703125
0;86;28,49;235,693817138672;63,5344467163086;0,723087072372437;552758,818345639;281339,182459666;387,137481689453
0;69;30,34;351,087707519531;206,602600097656;0,327749848365784;463974,477772477;306237,804834698;223,884979248047
0;59;35,19;308,718505859375;242,265823364258;0,532225072383881;398474,902681298;338752,4137444;144,673690795898
0;34;37,74;455,302154541016;254,871429443359;0,256814748048782;447844,237920315;320329,069160983;202,051864624023
0;42;33,6;412,021392822266;217,233032226562;0,536277115345001;531354,837582557;321413,364080364;256,080810546875
0;44;35,56;394,604400634766;329,603485107422;0,36590650677681;408006,095807583;305096,177371035;200,898010253906
0;90;28,56;310,613403320312;181,029708862305;0,451652228832245;516631,078175674;347501,977602342;225,046829223633
0;30;38,19;533,363525390625;194,50749206543;0,545585572719574;444951,611207963;294602,96580704;248,854187011719
0;41;37,9;361,207336425781;182,090026855469;0,297559231519699;420162,354231792;325858,869466567;164,137634277344
0;38;37,48;391,832458496094;29,069019317627;0,527816593647003;399090,271180503;345604,798713676;145,099716186523
0;23;31,46;310,481018066406;155,071929931641;0,414500325918198;431857,326451299;333085,637646351;180,596542358398
0;65;29,04;347,455902099609;193,534271240234;0,403482019901276;536899,068271282;344235,645032914;249,592590332031
0;68;27,94;287,940216064453;138,663101196289;0,376112848520279;538391,576812526;302907,803296931;329,707458496094
0;33;38,6;403,199798583984;263,105621337891;0,349389970302582;497768,919704393;296917,740625769;289,230804443359
0;77;31,44;196,148406982422;193,241989135742;0,415981233119965;459073,915088996;259996,680992916;207,608474731445
0;43;35,72;341,332275390625;162,498474121094;0,494172245264053;522684,785776291;252375,899054686;257,304107666016
0;57;32,64;291,934967041016;341,821990966797;0,426815509796143;523861,718113068;312586,747058008;361,634796142578
0;38;36,97;459,148803710938;45,3416290283203;0,387121796607971;463489,1711908;295733,672977253;245,243942260742
0;38;36,01;408,858367919922;240,339569091797;0,414389193058014;573188,702541358;314520,202892727;257,701293945312
0;60;31,36;348,644439697266;51,2236213684082;0,389681607484818;547688,009980085;344221,093928402;241,335464477539
0;103;29,01;200,59602355957;102,498199462891;0,437885642051697;469133,093227522;335708,46714889;247,221481323242
0;62;32,61;248,266540527344;65,4304275512695;0,586526155471802;455055,409805731;256775,26573304;237,900054931641
0;24;32,87;478,712707519531;132,286254882812;0,526372134685516;432608,613751021;299040,10838151;186,539031982422
0;58;29,89;453,560485839844;219,137222290039;0,24430975317955;476071,163700786;309303,890889098;259,973388671875
0;60;27,51;493,703826904297;333,647277832031;0,3933385014534;531634,560444642;333593,103011912;232,267700195312
0;53;33,45;279,589813232422;122,275588989258;0,398905575275421;534799,377359385;262194,121373769;381,37646484375
0;60;27,15;451,028839111328;170,951156616211;0,426979035139084;505314,786755566;353263,849823461;205,518005371094
0;26;37,53;502,909973144531;96,834114074707;0,368400275707245;440850,544626132;312596,026612136;199,826324462891
0;22;35,48;575,988830566406;124,681671142578;0,456357330083847;543728,184007306;329992,558567834;252,80403137207
0;101;23,62;197,749084472656;42,6851272583008;0,723087072372437;552385,017175513;280515,02748529;388,220153808594
0;89;29,84;367,000915527344;244,607727050781;0,414549946784973;451078,627819858;326585,021423361;239,582580566406
0;51;36,05;411,809020996094;257,546722412109;0,370893687009811;485064,163120264;292909,025298165;274,570465087891
0;122;24,94;262,332214355469;149,263946533203;0,426815509796143;520871,418799714;317709,586173073;339,43310546875
0;35;36,4;449,609100341797;194,321701049805;0,55767947435379;436331,60954835;336440,724993272;189,061737060547
0;116;22,35;281,73681640625;134,255935668945;0,280842691659927;482143,758598683;302786,086760599;261,191192626953
0;103;19,44;330,291320800781;240,45524597168;0,481763988733292;513916,78337498;262317,115012931;256,127716064453
0;21;27,67;354,280303955078;105,014602661133;0,41211012005806;488602,277966088;288999,829300954;283,751770019531
0;48;33,48;399,740631103516;93,8422927856445;0,488636881113052;486828,267095905;322021,514989296;264,323699951172
0;36;35,03;290,958892822266;265,527679443359;0,374809235334396;520513,883187032;309576,236540371;312,287445068359
0;57;35,57;279,580474853516;124,074890136719;0,558813154697418;420944,272728657;337434,062070394;175,393783569336
0;64;32,67;246,434204101562;112,764785766602;0,267203718423843;469444,89235942;301272,859000029;231,965621948242
0;55;35,32;302,668121337891;249,499282836914;0,492766559123993;500117,738934539;238529,674546459;262,792755126953
0;56;33,03;390,987701416016;239,304290771484;0,528892993927002;459196,921449897;262433,514743991;235,047332763672
0;73;26,77;338,422698974609;131,69367980957;0,376112848520279;552261,778059993;304891,941923436;270,357421875
0;122;24,46;201,854888916016;169,688247680664;0,424047082662582;452967,542538044;269431,315203922;213,70295715332
0;59;35,16;357,572326660156;118,961166381836;0,53245609998703;420330,996209481;291463,613608344;208,035369873047
0;65;30,72;366,057556152344;208,853698730469;0,389681607484818;547086,111506822;344881,905040607;248,746170043945
0;83;29,31;306,680480957031;167,539566040039;0,412655532360077;486214,180723779;305544,662142118;278,065460205078
0;71;32,04;333,808685302734;80,7680816650391;0,497041672468185;482967,493330261;293165,959120668;271,813140869141
0;28;35,65;591,046936035156;94,3499374389648;0,266069233417511;416032,551970464;333781,193529551;160,225387573242
0;67;29,55;292,081115722656;142,040924072266;0,423877269029617;451270,44086192;270284,552753292;203,568557739258
0;72;30,64;290,700622558594;158,308395385742;0,599393367767334;527012,167586186;311748,159970075;365,558380126953
0;39;33,83;537,571044921875;102,775909423828;0,350470334291458;488910,281655706;355735,541779072;217,297958374023
0;85;30,62;301,054016113281;266,518463134766;0,451652228832245;522252,391720667;348915,194151064;222,474044799805
0;66;31,22;335,245880126953;212,071578979492;0,437225639820099;476169,261015529;296518,984748428;256,114562988281
0;61;35,59;267,471618652344;227,193496704102;0,44999760389328;436726,008398583;297781,002544065;205,777084350586
0;81;27,81;424,718414306641;246,97883605957;0,443677395582199;433780,952270724;328349,167240744;198,561309814453
0;20;31,77;328,798431396484;145,725311279297;0,388019770383835;465872,854305018;298513,548359052;243,340957641602
0;56;30,91;401,497161865234;182,134979248047;0,38064831495285;499016,789289502;292196,312808901;301,482391357422
0;101;25,34;294,581695556641;203,52131652832;0,370893687009811;486200,352439814;293160,099566949;279,579010009766
0;70;34,3;225,206665039062;224,870315551758;0,551242589950562;527789,234993428;342525,642616579;230,10774230957
0;28;33,12;394,475219726562;48,2795104980469;0,450925916433334;494806,267076534;294327,506728884;292,005310058594
0;64;35,08;389,630798339844;281,872314453125;0,30314302444458;450801,571434842;332246,020032883;232,507049560547
0;104;23,23;339,196868896484;284,376220703125;0,56210869550705;499367,94261805;284684,597766069;286,802947998047
0;84;32,41;245,22673034668;129,629592895508;0,312205225229263;470432,267811778;301066,766315588;234,964508056641
0;35;38,31;378,4208984375;142,581420898438;0,547266244888306;491566,043337139;245541,449752091;268,921203613281
0;83;32,64;284,314056396484;158,898727416992;0,422718286514282;459221,202258674;314528,731930685;241,601638793945
0;36;31,9;533,800598144531;144,031585693359;0,266069233417511;415490,616564843;330766,753189055;160,670059204102
0;45;33,2;458,366790771484;303,840484619141;0,390775918960571;461211,565409521;337320,639960273;257,328643798828
0;62;34,29;278,088775634766;262,861938476562;0,49348521232605;412147,926717717;334047,675654445;155,979187011719
0;52;32,45;328,49609375;25,4674491882324;0,354366421699524;531176,660465132;307327,892707618;378,156188964844
0;21;33,74;406,251617431641;110,426452636719;0,335292905569077;462808,379893857;338784,35649126;248,453277587891
0;53;32,66;421,914367675781;216,546813964844;0,466955214738846;460280,444185275;300708,678553388;242,823120117188
0;44;37,62;325,589447021484;155,583282470703;0,422365337610245;489820,815160692;294725,471475496;280,699829101562
0;29;38,54;546,231201171875;140,186614990234;0,450154542922974;415214,868158952;295418,421279206;201,366348266602
0;52;37,48;335,510467529297;308,502166748047;0,517858982086182;419682,363419926;349868,480879695;167,888595581055
0;54;32,33;430,281280517578;232,66130065918;0,364743888378143;504436,079376738;294115,748929572;304,156066894531
0;62;27,72;391,479309082031;216,049270629883;0,327098280191422;471531,121398214;335400,166672356;254,191436767578
0;25;37,79;213,066848754883;83,7718276977539;0,297559231519699;420320,863828237;325337,626606567;166,491241455078
0;52;35,44;334,352722167969;238,136703491211;0,43706014752388;422589,712580483;338387,970145785;174,664321899414
0;90;24,66;402,912078857422;162,804840087891;0,390637755393982;541250,395976329;341067,0137904;245,939910888672
0;78;27,57;313,419372558594;253,535064697266;0,441716015338898;565175,884618989;315191,035606637;265,257019042969
0;53;32,83;450,943023681641;110,904647827148;0,349998444318771;491546,186102583;304124,429934241;290,008148193359
0;110;27,18;227,603866577148;162,927993774414;0,637438833713531;482034,946354125;249717,831287135;291,183288574219
0;30;36,93;418,662078857422;107,858032226562;0,515729546546936;451360,451496579;306440,197993243;205,735580444336
0;43;36,17;434,549072265625;243,533172607422;0,432302922010422;553824,312715124;322259,755439718;244,951126098633
0;37;36,66;390,116180419922;310,468200683594;0,43706014752388;423224,536219202;343611,284296374;155,681121826172
0;85;23,81;358,384094238281;188,633178710938;0,426979035139084;507018,293237791;352055,294406342;205,5615234375
0;100;24,07;322,146881103516;230,703689575195;0,3933385014534;535999,807815424;335135,506061945;239,386123657227
0;49;34,01;443,507629394531;277,425933837891;0,475985795259476;425110,246779263;344342,881250534;168,709899902344
0;24;27,51;356,947235107422;34,7965774536133;0,400542587041855;528280,325801606;263573,306741475;288,324920654297
